agreement,tariffCode,type,thresholdPercent,requiredProcess,preferentialRatePercent,preferentialRateUnit,sourceUrl,sourceVersion,validFrom,validTo
TLCUEM,8525.50.05,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8525.60.05,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8525.60.05,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8525.60.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8525.60.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8525.81.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8525.81.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8525.82.91,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8525.82.91,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8525.83.91,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8525.83.91,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8525.89.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8525.89.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8526.10.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8526.10.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8526.10.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8526.10.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8526.91.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8526.91.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8526.91.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8526.91.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8526.92.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8526.92.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8526.92.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8526.92.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8527.12.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8527.12.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8527.13.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8527.13.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8527.13.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8527.13.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8527.19.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8527.19.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8527.19.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8527.19.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8527.21.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8527.21.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8527.21.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8527.21.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8527.29.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8527.29.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8527.29.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8527.29.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8527.91.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8527.91.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8527.92.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8527.92.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8527.99.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8527.99.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.42.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.42.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.49.06,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.49.06,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.49.07,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.49.07,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.49.10,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.49.10,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.49.11,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.49.11,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.49.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.49.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.52.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.52.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.59.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.59.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.59.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.59.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.59.03,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.59.03,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.59.04,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.59.04,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.59.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.59.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.62.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.62.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.69.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.69.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.71.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.71.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.71.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.71.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.71.03,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.71.03,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.71.04,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.71.04,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.71.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.71.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.72.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.72.01,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.72.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.72.02,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.72.03,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.72.03,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.72.04,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.72.04,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.72.05,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.72.05,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.72.06,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.72.06,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.72.07,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.72.07,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.72.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.72.99,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8528.73.91,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8528.73.91,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8529.10.09,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8529.10.09,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8529.90.09,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8529.90.09,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
T-MEC,8529.90.13,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/t-mec/acciones-y-programas/centro-de-consulta-tmec,T-MEC-2026.1,2026-01-01,
TLCUEM,8529.90.13,RVC,60.0,Cambio de subpartida o valor de contenido regional no menor a 60% transacción,0.0,EXEMPT,https://www.gob.mx/sre/acciones-y-programas/tratado-de-libre-comercio-mexico-union-europea-tlcuem,TLCUEM-2026.1,2026-01-01,
